1797 /   30.7238 -7.70416,
1798 /   30.7191 -7.70416,
1799 /   30.7144 -7.70416,
1800 /   30.7097 -7.70416,
1801 /   30.7049 -7.70416,
1802 /   30.7001 -7.70416,
1803 /   30.6953 -7.70416,
1804 /   30.6905 -7.70416,
1805 /   30.6856 -7.70416,
1806 /   30.6808 -7.70416,
1807 /   30.6759 -7.70416,
1808 /    30.671 -7.70416,
1809 /   30.6661 -7.70416,
1810 /   30.6611 -7.70416,
1811 /   30.6562 -7.70416,
1812 /   30.6512 -7.70416,
1813 /   30.6461 -7.70416,
1814 /   30.6411 -7.70416,
1815 /    30.636 -7.70416,
1816 /    30.631 -7.70416,
1817 /   30.6259 -7.70416,
1818 /   30.6207 -7.70416,
1819 /   30.6156 -7.70416,
1820 /   30.6104 -7.70416,
1821 /   30.6052 -7.70416,
1822 /      30.6 -7.70416,
1823 /   30.5947 -7.70416,
1824 /   30.5895 -7.70416,
1825 /   30.5842 -7.70416,
1826 /   30.5789 -7.70416,
1827 /   30.5736 -7.70416,
1828 /   30.5682 -7.70416,
1829 /   30.5628 -7.70416,
1830 /   30.5574 -7.70416,
1831 /    30.552 -7.70416,
1832 /   30.5466 -7.70416,
1833 /   30.5411 -7.70416,
1834 /   30.5356 -7.70416,
1835 /   30.5301 -7.70416,
1836 /   30.5246 -7.70416,
1837 /   30.5191 -7.70416,
1838 /   30.5135 -7.70416,
1839 /   30.5079 -7.70416,
1840 /   30.5023 -7.70416,
1841 /   30.4966 -7.70416,
1842 /   30.4909 -7.70416,
1843 /   30.4853 -7.70416,
1844 /   30.4795 -7.70416,
1845 /   30.4738 -7.70416,
1846 /   30.4681 -7.70416,
1847 /   30.4623 -7.70416,
1848 /   30.4565 -7.70416,
1849 /   30.4506 -7.70416,
1850 /   30.4448 -7.70416,
1851 /   30.4389 -7.70416,
1852 /    30.433 -7.70416,
1853 /   30.4271 -7.70416,
1854 /   30.4212 -7.70416,
1855 /   30.4152 -7.70416,
1856 /   30.4092 -7.70416,
1857 /   30.4033 -7.70416,
1858 /   30.3972 -7.70416,
1859 /   30.3912 -7.70416,
1860 /   30.3851 -7.70416,
1861 /    30.379 -7.70416,
1862 /   30.3729 -7.70416,
1863 /   30.3667 -7.70416,
1864 /   30.3606 -7.70416,
1865 /   30.3544 -7.70416,
1866 /   30.3482 -7.70416,
1867 /   30.3419 -7.70416,
1868 /   30.3357 -7.70416,
1869 /   30.3294 -7.70416,
1870 /   30.3231 -7.70416,
1871 /   30.3167 -7.70416,
1872 /   30.3104 -7.70416,
1873 /    30.304 -7.70416,
1874 /   30.2976 -7.70416,
1875 /   30.2912 -7.70416,
1876 /   30.2848 -7.70416,
1877 /   30.2783 -7.70416,
1878 /   30.2718 -7.70416,
1879 /   30.2653 -7.70416,
1880 /   30.2587 -7.70416,
1881 /   30.2522 -7.70416,
1882 /   30.2456 -7.70416,
1883 /    30.239 -7.70416,
1884 /   30.2324 -7.70416,
1885 /   30.2257 -7.70416,
1886 /    30.219 -7.70416,
1887 /   30.2123 -7.70416,
1888 /   30.2056 -7.70416,
1889 /   30.1989 -7.70416,
1890 /   30.1921 -7.70416,
1891 /   30.1853 -7.70416,
1892 /   30.1785 -7.70416,
1893 /   30.1716 -7.70416,
1894 /   30.1648 -7.70416,
1895 /   30.1579 -7.70416,
1896 /    30.151 -7.70416,
1897 /    30.144 -7.70416,
1898 /   30.1371 -7.70416,
1899 /   30.1301 -7.70416,
1900 /   30.1231 -7.70416,
1901 /    30.116 -7.70416,
1902 /    30.109 -7.70416,
1903 /   30.1019 -7.70416,
1904 /   30.0948 -7.70416,
1905 /   30.0877 -7.70416,
1906 /   30.0805 -7.70416,
1907 /   30.0734 -7.70416,
1908 /   30.0662 -7.70416,
1909 /   30.0589 -7.70416,
1910 /   30.0517 -7.70416,
1911 /   30.0444 -7.70416,
1912 /   30.0372 -7.70416,
1913 /   30.0298 -7.70416,
1914 /   30.0225 -7.70416,
1915 /   30.0151 -7.70416,
1916 /   30.0077 -7.70416,
1917 /   30.0003 -7.70416,
1918 /   29.9929 -7.70416,
1919 /   29.9854 -7.70416,
1920 /   29.9779 -7.70416,
1921 /   29.9704 -7.70416,
1922 /   29.9629 -7.70416,
1923 /   29.9553 -7.70416,
1924 /   29.9478 -7.70416,
1925 /   29.9402 -7.70416,
1926 /   29.9325 -7.70416,
1927 /   29.9249 -7.70416,
1928 /   29.9172 -7.70416,
1929 /   29.9095 -7.70416,
1930 /   29.9018 -7.70416,
1931 /    29.894 -7.70416,
1932 /   29.8862 -7.70416,
1933 /   29.8784 -7.70416,
1934 /   29.8706 -7.70416,
1935 /   29.8628 -7.70416,
1936 /   29.8549 -7.70416,
1937 /    29.847 -7.70416,
1938 /   29.8391 -7.70416,
1939 /   29.8311 -7.70416,
1940 /   29.8232 -7.70416,
1941 /   29.8152 -7.70416,
1942 /   29.8071 -7.70416,
1943 /   29.7991 -7.70416,
1944 /    29.791 -7.70416,
1945 /   29.7829 -7.70416,
1946 /   29.7748 -7.70416,
1947 /   29.7667 -7.70416,
1948 /   29.7585 -7.70416,
1949 /   29.7503 -7.70416,
1950 /   29.7421 -7.70416,
1951 /   29.7339 -7.70416,
1952 /   29.7256 -7.70416,
1953 /   29.7173 -7.70416,
1954 /    29.709 -7.70416,
1955 /   29.7007 -7.70416,
1956 /   29.6923 -7.70416,
1957 /   29.6839 -7.70416,
1958 /   29.6755 -7.70416,
1959 /   29.6671 -7.70416,
1960 /   29.6586 -7.70416,
1961 /   29.6501 -7.70416,
1962 /   29.6416 -7.70416,
1963 /    29.633 -7.70416,
1964 /   29.6245 -7.70416,
1965 /   29.6159 -7.70416,
1966 /   29.6073 -7.70416,
1967 /   29.5986 -7.70416,
1968 /     29.59 -7.70416,
1969 /   29.5813 -7.70416,
1970 /   29.5726 -7.70416,
1971 /   29.5638 -7.70416,
1972 /   29.5551 -7.70416,
1973 /   29.5463 -7.70416,
1974 /   29.5375 -7.70416,
1975 /   29.5286 -7.70416,
1976 /   29.5197 -7.70416,
1977 /   29.5108 -7.70416,
1978 /   29.5019 -7.70416,
1979 /    29.493 -7.70416,
1980 /    29.484 -7.70416,
1981 /    29.475 -7.70416,
1982 /    29.466 -7.70416,
1983 /    29.457 -7.70416,
1984 /   29.4479 -7.70416,
1985 /   29.4388 -7.70416,
1986 /   29.4297 -7.70416,
1987 /   29.4205 -7.70416,
1988 /   29.4114 -7.70416,
1989 /   29.4022 -7.70416,
1990 /   29.3929 -7.70416,
1991 /   29.3837 -7.70416,
1992 /   29.3744 -7.70416,
1993 /   29.3651 -7.70416,
1994 /   29.3558 -7.70416,
1995 /   29.3465 -7.70416,
1996 /   29.3371 -7.70416,
1997 /   29.3277 -7.70416,
1998 /   29.3182 -7.70416,
1999 /   29.3088 -7.70416,
2000 /   29.2993 -7.70416,
2001 /   29.2898 -7.70416,
2002 /   29.2803 -7.70416,
2003 /   29.2707 -7.70416,
2004 /   29.2611 -7.70416,
2005 /   29.2515 -7.70416,
2006 /   29.2419 -7.70416,
2007 /   29.2322 -7.70416,
2008 /   29.2225 -7.70416,
2009 /   29.2128 -7.70416,
2010 /   29.2031 -7.70416,
2011 /   29.1933 -7.70416,
2012 /   29.1835 -7.70416,
2013 /   29.1737 -7.70416,
2014 /   29.1639 -7.70416,
2015 /    29.154 -7.70416,
2016 /   29.1441 -7.70416,
2017 /   29.1342 -7.70416,
2018 /   29.1242 -7.70416,
2019 /   29.1143 -7.70416,
2020 /   29.1043 -7.70416,
2021 /   29.0942 -7.70416,
2022 /   29.0842 -7.70416,
2023 /   29.0741 -7.70416,
2024 /    29.064 -7.70416,
2025 /   29.0539 -7.70416,
2026 /   29.0437 -7.70416,
2027 /   29.0335 -7.70416,
2028 /   29.0233 -7.70416,
2029 /   29.0131 -7.70416,
2030 /   29.0028 -7.70416,
2031 /   28.9925 -7.70416,
2032 /   28.9822 -7.70416,
2033 /   28.9719 -7.70416,
2034 /   28.9615 -7.70416,
2035 /   28.9511 -7.70416,
2036 /   28.9407 -7.70416,
2037 /   28.9302 -7.70416,
2038 /   28.9198 -7.70416,
2039 /   28.9093 -7.70416,
2040 /   28.8987 -7.70416,
2041 /   28.8882 -7.70416,
2042 /   28.8776 -7.70416,
2043 /    28.867 -7.70416,
2044 /   28.8564 -7.70416,
2045 /   28.8457 -7.70416,
2046 /    28.835 -7.70416,
2047 /   28.8243 -7.70416,
2048 /   28.8135 -7.70416,
2049 /   28.8028 -7.70416,
2050 /    28.792 -7.70416,
2051 /   28.7811 -7.70416,
2052 /   28.7703 -7.70416,
2053 /   28.7594 -7.70416,
2054 /   28.7485 -7.70416,
2055 /   28.7376 -7.70416,
2056 /   28.7266 -7.70416,
2057 /   28.7156 -7.70416,
2058 /   28.7046 -7.70416,
2059 /   28.6936 -7.70416,
2060 /   28.6825 -7.70416,
2061 /   28.6714 -7.70416,
2062 /   28.6603 -7.70416,
2063 /   28.6492 -7.70416,
2064 /    28.638 -7.70416,
2065 /   28.6268 -7.70416,
2066 /   28.6155 -7.70416,
2067 /   28.6043 -7.70416,
2068 /    28.593 -7.70416,
2069 /   28.5817 -7.70416,
2070 /   28.5703 -7.70416,
2071 /    28.559 -7.70416,
2072 /   28.5476 -7.70416,
2073 /   28.5362 -7.70416,
2074 /   28.5247 -7.70416,
2075 /   28.5132 -7.70416,
2076 /   28.5017 -7.70416,
2077 /   28.4902 -7.70416,
2078 /   28.4786 -7.70416,
2079 /    28.467 -7.70416,
2080 /   28.4554 -7.70416,
2081 /   28.4438 -7.70416,
2082 /   28.4321 -7.70416,
2083 /   28.4204 -7.70416,
2084 /   28.4087 -7.70416,
2085 /   28.3969 -7.70416,
2086 /   28.3851 -7.70416,
2087 /   28.3733 -7.70416,
2088 /   28.3615 -7.70416,
2089 /   28.3496 -7.70416,
2090 /   28.3378 -7.70416,
2091 /   28.3258 -7.70416,
2092 /   28.3139 -7.70416,
2093 /   28.3019 -7.70416,
2094 /   28.2899 -7.70416,
2095 /   28.2779 -7.70416,
2096 /   28.2658 -7.70416,
2097 /   28.2537 -7.70416,
2098 /   28.2416 -7.70416,
2099 /   28.2295 -7.70416,
2100 /   28.2173 -7.70416,
2101 /   28.2051 -7.70416,
2102 /   28.1929 -7.70416,
2103 /   28.1806 -7.70416,
2104 /   28.1683 -7.70416,
2105 /    28.156 -7.70416,
2106 /   28.1437 -7.70416,
2107 /   28.1313 -7.70416,
2108 /   28.1189 -7.70416,
2109 /   28.1065 -7.70416,
2110 /   28.0941 -7.70416,
2111 /   28.0816 -7.70416,
2112 /   28.0691 -7.70416,
2113 /   28.0565 -7.70416,
2114 /    28.044 -7.70416,
2115 /   28.0314 -7.70416,
2116 /   28.0188 -7.70416,
2117 /   28.0061 -7.70416,
2118 /   27.9934 -7.70416,
2119 /   27.9807 -7.70416,
2120 /    27.968 -7.70416,
2121 /   27.9552 -7.70416,
2122 /   27.9424 -7.70416,
2123 /   27.9296 -7.70416,
2124 /   27.9168 -7.70416,
2125 /   27.9039 -7.70416,
2126 /    27.891 -7.70416,
2127 /    27.878 -7.70416,
2128 /   27.8651 -7.70416,
2129 /   27.8521 -7.70416,
2130 /   27.8391 -7.70416,
2131 /    27.826 -7.70416,
2132 /   27.8129 -7.70416,
2133 /   27.7998 -7.70416,
2134 /   27.7867 -7.70416,
2135 /   27.7735 -7.70416,
2136 /   27.7603 -7.70416,
2137 /   27.7471 -7.70416,
2138 /   27.7339 -7.70416,
2139 /   27.7206 -7.70416,
2140 /   27.7073 -7.70416,
2141 /   27.6939 -7.70416,
2142 /   27.6806 -7.70416,
2143 /   27.6672 -7.70416,
2144 /   27.6538 -7.70416,
2145 /   27.6403 -7.70416,
2146 /   27.6268 -7.70416,
2147 /   27.6133 -7.70416,
2148 /   27.5998 -7.70416,
2149 /   27.5862 -7.70416,
2150 /   27.5726 -7.70416,
2151 /    27.559 -7.70416,
2152 /   27.5453 -7.70416,
2153 /   27.5316 -7.70416,
2154 /   27.5179 -7.70416,
2155 /   27.5042 -7.70416,
2156 /   27.4904 -7.70416,
2157 /   27.4766 -7.70416,
2158 /   27.4628 -7.70416,
2159 /   27.4489 -7.70416,
2160 /    27.435 -7.70416,
2161 /   27.4211 -7.70416,
2162 /   27.4071 -7.70416,
2163 /   27.3932 -7.70416,
2164 /   27.3792 -7.70416,
2165 /   27.3651 -7.70416,
2166 /   27.3511 -7.70416,
2167 /    27.337 -7.70416,
2168 /   27.3228 -7.70416,
2169 /   27.3087 -7.70416,
2170 /   27.2945 -7.70416,
2171 /   27.2803 -7.70416,
2172 /    27.266 -7.70416,
2173 /   27.2518 -7.70416,
2174 /   27.2375 -7.70416,
2175 /   27.2232 -7.70416,
2176 /   27.2088 -7.70416,
2177 /   27.1944 -7.70416,
2178 /     27.18 -7.70416,
2179 /   27.1655 -7.70416,
2180 /   27.1511 -7.70416,
2181 /   27.1365 -7.70416,
2182 /    27.122 -7.70416,
2183 /   27.1074 -7.70416,
2184 /   27.0929 -7.70416,
2185 /   27.0782 -7.70416,
2186 /   27.0636 -7.70416,
2187 /   27.0489 -7.70416,
2188 /   27.0342 -7.70416,
2189 /   27.0194 -7.70416,
2190 /   27.0046 -7.70416,
2191 /   26.9898 -7.70416,
2192 /    26.975 -7.70416,
2193 /   26.9601 -7.70416,
2194 /   26.9452 -7.70416,
2195 /   26.9303 -7.70416,
2196 /   26.9153 -7.70416,
2197 /   26.9004 -7.70416,
2198 /   26.8853 -7.70416,
2199 /   26.8703 -7.70416,
2200 /   26.8552 -7.70416,
2201 /   26.8401 -7.70416,
2202 /    26.825 -7.70416,
2203 /   26.8098 -7.70416,
2204 /   26.7946 -7.70416,
2205 /   26.7794 -7.70416,
2206 /   26.7641 -7.70416,
2207 /   26.7488 -7.70416,
2208 /   26.7335 -7.70416,
2209 /   26.7182 -7.70416,
2210 /   26.7028 -7.70416,
2211 /   26.6874 -7.70416,
2212 /    26.672 -7.70416,
2213 /   26.6565 -7.70416,
2214 /    26.641 -7.70416,
2215 /   26.6255 -7.70416,
2216 /   26.6099 -7.70416,
2217 /   26.5943 -7.70416,
2218 /   26.5787 -7.70416,
2219 /   26.5631 -7.70416,
2220 /   26.5474 -7.70416,
2221 /   26.5317 -7.70416,
2222 /   26.5159 -7.70416,
2223 /   26.5002 -7.70416,
2224 /   26.4844 -7.70416,
2225 /   26.4685 -7.70416,
2226 /   26.4527 -7.70416,
2227 /   26.4368 -7.70416,
2228 /   26.4209 -7.70416,
2229 /   26.4049 -7.70416,
2230 /   26.3889 -7.70416,
2231 /   26.3729 -7.70416,
2232 /   26.3569 -7.70416,
2233 /   26.3408 -7.70416,
2234 /   26.3247 -7.70416,
2235 /   26.3085 -7.70416,
2236 /   26.2924 -7.70416,
2237 /   26.2762 -7.70416,
2238 /   26.2599 -7.70416,
2239 /   26.2437 -7.70416,
2240 /   26.2274 -7.70416,
2241 /   26.2111 -7.70416,
2242 /   26.1947 -7.70416,
2243 /   26.1783 -7.70416,
2244 /   26.1619 -7.70416,
2245 /   26.1455 -7.70416,
2246 /    26.129 -7.70416,
2247 /   26.1125 -7.70416,
2248 /    26.096 -7.70416,
2249 /   26.0794 -7.70416,
2250 /   26.0628 -7.70416,
2251 /   26.0462 -7.70416,
2252 /   26.0295 -7.70416,
2253 /   26.0128 -7.70416,
2254 /   25.9961 -7.70416,
2255 /   25.9793 -7.70416,
2256 /   25.9626 -7.70416,
2257 /   25.9457 -7.70416,
2258 /   25.9289 -7.70416,
2259 /    25.912 -7.70416,
2260 /   25.8951 -7.70416,
2261 /   25.8782 -7.70416,
2262 /   25.8612 -7.70416,
2263 /   25.8442 -7.70416,
2264 /   25.8272 -7.70416,
2265 /   25.8101 -7.70416,
2266 /    25.793 -7.70416,
2267 /   25.7759 -7.70416,
2268 /   25.7587 -7.70416,
2269 /   25.7415 -7.70416,
2270 /   25.7243 -7.70416,
2271 /   25.7071 -7.70416,
2272 /   25.6898 -7.70416,
2273 /   25.6725 -7.70416,
2274 /   25.6551 -7.70416,
2275 /   25.6378 -7.70416,
2276 /   25.6204 -7.70416,
2277 /   25.6029 -7.70416,
2278 /   25.5855 -7.70416,
2279 /    25.568 -7.70416,
2280 /   25.5504 -7.70416,
2281 /   25.5329 -7.70416,
2282 /   25.5153 -7.70416,
2283 /   25.4977 -7.70416,
2284 /     25.48 -7.70416,
2285 /   25.4623 -7.70416,
2286 /   25.4446 -7.70416,
2287 /   25.4269 -7.70416,
2288 /   25.4091 -7.70416,
2289 /   25.3912 -7.70416,
2290 /   25.3734 -7.70416,
2291 /   25.3555 -7.70416,
2292 /   25.3376 -7.70416,
2293 /   25.3197 -7.70416,
2294 /   25.3017 -7.70416,
2295 /   25.2837 -7.70416,
2296 /   25.2657 -7.70416,
2297 /   25.2476 -7.70416,
2298 /   25.2295 -7.70416,
2299 /   25.2114 -7.70416,
2300 /   25.1932 -7.70416,
2301 /   25.1751 -7.70416,
2302 /   25.1568 -7.70416,
2303 /   25.1386 -7.70416,
2304 /   25.1203 -7.70416,
2305 /    25.102 -7.70416,
2306 /   25.0836 -7.70416,
2307 /   25.0652 -7.70416,
2308 /   25.0468 -7.70416,
2309 /   25.0284 -7.70416,
2310 /   25.0099 -7.70416,
2311 /   24.9914 -7.70416,
2312 /   24.9729 -7.70416,
2313 /   24.9543 -7.70416,
2314 /   24.9357 -7.70416,
2315 /   24.9171 -7.70416,
2316 /   24.8984 -7.70416,
2317 /   24.8797 -7.70416,
2318 /    24.861 -7.70416,
2319 /   24.8422 -7.70416,
2320 /   24.8234 -7.70416,
2321 /   24.8046 -7.70416,
2322 /   24.7858 -7.70416,
2323 /   24.7669 -7.70416,
2324 /   24.7479 -7.70416,
2325 /    24.729 -7.70416,
2326 /     24.71 -7.70416,
2327 /    24.691 -7.70416,
2328 /    24.672 -7.70416,
2329 /   24.6529 -7.70416,
2330 /   24.6338 -7.70416,
2331 /   24.6147 -7.70416,
2332 /   24.5955 -7.70416,
2333 /   24.5763 -7.70416,
2334 /    24.557 -7.70416,
2335 /   24.5378 -7.70416,
2336 /   24.5185 -7.70416,
2337 /   24.4991 -7.70416,
2338 /   24.4798 -7.70416,
2339 /   24.4604 -7.70416,
2340 /    24.441 -7.70416,
2341 /   24.4215 -7.70416,
2342 /    24.402 -7.70416,
2343 /   24.3825 -7.70416,
2344 /   24.3629 -7.70416,
2345 /   24.3433 -7.70416,
2346 /   24.3237 -7.70416,
2347 /   24.3041 -7.70416,
2348 /   24.2844 -7.70416,
2349 /   24.2647 -7.70416,
2350 /   24.2449 -7.70416,
2351 /   24.2251 -7.70416,
2352 /   24.2053 -7.70416,
2353 /   24.1855 -7.70416,
2354 /   24.1656 -7.70416,
2355 /   24.1457 -7.70416,
2356 /   24.1258 -7.70416,
2357 /   24.1058 -7.70416,
2358 /   24.0858 -7.70416,
2359 /   24.0658 -7.70416,
2360 /   24.0457 -7.70416,
2361 /   24.0256 -7.70416,
2362 /   24.0055 -7.70416,
2363 /   23.9853 -7.70416,
2364 /   23.9651 -7.70416,
2365 /   23.9449 -7.70416,
2366 /   23.9246 -7.70416,
2367 /   23.9043 -7.70416,
2368 /    23.884 -7.70416,
2369 /   23.8636 -7.70416,
2370 /   23.8433 -7.70416,
2371 /   23.8229 -7.70416,
2372 /   23.8024 -7.70416,
2373 /   23.7819 -7.70416,
2374 /   23.7614 -7.70416,
2375 /   23.7408 -7.70416,
2376 /   23.7203 -7.70416,
2377 /   23.6996 -7.70416,
2378 /    23.679 -7.70416,
2379 /   23.6583 -7.70416,
2380 /   23.6376 -7.70416,
2381 /   23.6169 -7.70416,
2382 /   23.5961 -7.70416,
2383 /   23.5753 -7.70416,
2384 /   23.5545 -7.70416,
2385 /   23.5336 -7.70416,
2386 /   23.5127 -7.70416,
2387 /   23.4918 -7.70416,
2388 /   23.4708 -7.70416,
2389 /   23.4498 -7.70416,
2390 /   23.4288 -7.70416,
2391 /   23.4077 -7.70416,
2392 /   23.3866 -7.70416,
2393 /   23.3655 -7.70416,
2394 /   23.3443 -7.70416,
2395 /   23.3231 -7.70416,
2396 /   23.3019 -7.70416,
2397 /   23.2806 -7.70416,
2398 /   23.2594 -7.70416,
2399 /    23.238 -7.70416,
2400 /   23.2167 -7.70416,
2401 /   23.1953 -7.70416,
2402 /   23.1739 -7.70416,
2403 /   23.1524 -7.70416,
2404 /    23.131 -7.70416,
2405 /   23.1095 -7.70416,
2406 /   23.0879 -7.70416,
2407 /   23.0663 -7.70416,
2408 /   23.0447 -7.70416,
2409 /   23.0231 -7.70416,
2410 /   23.0014 -7.70416,
2411 /   22.9797 -7.70416,
2412 /    22.958 -7.70416,
2413 /   22.9362 -7.70416,
2414 /   22.9144 -7.70416,
2415 /   22.8926 -7.70416,
2416 /   22.8707 -7.70416,
2417 /   22.8488 -7.70416,
2418 /   22.8268 -7.70416,
2419 /   22.8049 -7.70416,
2420 /   22.7829 -7.70416,
2421 /   22.7609 -7.70416,
2422 /   22.7388 -7.70416,
2423 /   22.7167 -7.70416,
2424 /   22.6946 -7.70416,
2425 /   22.6724 -7.70416,
2426 /   22.6502 -7.70416,
2427 /    22.628 -7.70416,
2428 /   22.6058 -7.70416,
2429 /   22.5835 -7.70416,
2430 /   22.5612 -7.70416,
2431 /   22.5388 -7.70416,
2432 /   22.5164 -7.70416,
2433 /    22.494 -7.70416,
2434 /   22.4716 -7.70416,
2435 /   22.4491 -7.70416,
2436 /   22.4266 -7.70416,
2437 /    22.404 -7.70416,
2438 /   22.3814 -7.70416,
2439 /   22.3588 -7.70416,
2440 /   22.3362 -7.70416,
2441 /   22.3135 -7.70416,
2442 /   22.2908 -7.70416,
2443 /   22.2681 -7.70416,
2444 /   22.2453 -7.70416,
2445 /   22.2225 -7.70416,
2446 /   22.1997 -7.70416,
2447 /   22.1768 -7.70416,
2448 /   22.1539 -7.70416,
2449 /    22.131 -7.70416,
2450 /    22.108 -7.70416,
2451 /    22.085 -7.70416,
2452 /    22.062 -7.70416,
2453 /    22.039 -7.70416,
2454 /   22.0159 -7.70416,
2455 /   21.9928 -7.70416,
2456 /   21.9696 -7.70416,
2457 /   21.9464 -7.70416,
2458 /   21.9232 -7.70416,
2459 /   21.8999 -7.70416,
2460 /   21.8767 -7.70416,
2461 /   21.8533 -7.70416,
2462 /     21.83 -7.70416,
2463 /   21.8066 -7.70416,
2464 /   21.7832 -7.70416,
2465 /   21.7598 -7.70416,
2466 /   21.7363 -7.70416,
2467 /   21.7128 -7.70416,
2468 /   21.6892 -7.70416,
2469 /   21.6657 -7.70416,
2470 /   21.6421 -7.70416,
2471 /   21.6184 -7.70416,
2472 /   21.5948 -7.70416,
2473 /    21.571 -7.70416,
2474 /   21.5473 -7.70416,
2475 /   21.5236 -7.70416,
2476 /   21.4997 -7.70416,
2477 /   21.4759 -7.70416,
2478 /   21.4521 -7.70416,
2479 /   21.4282 -7.70416,
2480 /   21.4042 -7.70416,
2481 /   21.3803 -7.70416,
2482 /   21.3563 -7.70416,
2483 /   21.3323 -7.70416,
2484 /   21.3082 -7.70416,
2485 /   21.2842 -7.70416,
2486 /     21.26 -7.70416,
2487 /   21.2359 -7.70416,
2488 /   21.2117 -7.70416,
2489 /   21.1875 -7.70416,
2490 /   21.1633 -7.70416,
2491 /    21.139 -7.70416,
2492 /   21.1147 -7.70416,
2493 /   21.0903 -7.70416,
2494 /    21.066 -7.70416,
2495 /   21.0416 -7.70416,
2496 /   21.0171 -7.70416,
2497 /   20.9927 -7.70416,
2498 /   20.9682 -7.70416,
2499 /   20.9436 -7.70416,
2500 /   20.9191 -7.70416,
2501 /   20.8945 -7.70416,
2502 /   20.8699 -7.70416,
2503 /   20.8452 -7.70416,
2504 /   20.8205 -7.70416,
2505 /   20.7958 -7.70416,
2506 /   20.7711 -7.70416,
2507 /   20.7463 -7.70416,
2508 /   20.7214 -7.70416,
2509 /   20.6966 -7.70416,
2510 /   20.6717 -7.70416,
2511 /   20.6468 -7.70416,
2512 /   20.6219 -7.70416,
2513 /   20.5969 -7.70416,
2514 /   20.5719 -7.70416,
2515 /   20.5468 -7.70416,
2516 /   20.5218 -7.70416,
2517 /   20.4967 -7.70416,
2518 /   20.4715 -7.70416,
2519 /   20.4464 -7.70416,
2520 /   20.4212 -7.70416,
2521 /    20.396 -7.70416,
2522 /   20.3707 -7.70416,
2523 /   20.3454 -7.70416,
2524 /   20.3201 -7.70416,
2525 /   20.2948 -7.70416,
2526 /   20.2693 -7.70416,
2527 /    20.244 -7.70416,
2528 /   20.2185 -7.70416,
2529 /    20.193 -7.70416,
2530 /   20.1675 -7.70416,
2531 /    20.142 -7.70416,
2532 /   20.1164 -7.70416,
2533 /   20.0908 -7.70416,
2534 /   20.0652 -7.70416,
2535 /   20.0395 -7.70416,
2536 /   20.0138 -7.70416,
2537 /   19.9881 -7.70416,
2538 /   19.9623 -7.70416,
2539 /   19.9365 -7.70416,
2540 /   19.9107 -7.70416,
2541 /   19.8848 -7.70416,
2542 /   19.8589 -7.70416,
2543 /    19.833 -7.70416,
2544 /   19.8071 -7.70416,
2545 /   19.7811 -7.70416,
2546 /   19.7551 -7.70416,
2547 /    19.729 -7.70416,
2548 /    19.703 -7.70416,
2549 /   19.6768 -7.70416,
2550 /   19.6507 -7.70416,
2551 /   19.6246 -7.70416,
2552 /   19.5983 -7.70416,
2553 /   19.5721 -7.70416,
2554 /   19.5459 -7.70416,
2555 /   19.5196 -7.70416,
2556 /   19.4933 -7.70416,
2557 /   19.4669 -7.70416,
2558 /   19.4405 -7.70416,
2559 /   19.4141 -7.70416,
2560 /   19.3877 -7.70416,
2561 /   19.3612 -7.70416,
2562 /   19.3347 -7.70416,
2563 /   19.3081 -7.70416,
2564 /   19.2816 -7.70416,
2565 /    19.255 -7.70416,
2566 /   19.2283 -7.70416,
2567 /   19.2017 -7.70416,
2568 /    19.175 -7.70416,
2569 /   19.1483 -7.70416,
2570 /   19.1215 -7.70416,
2571 /   19.0947 -7.70416,
2572 /   19.0679 -7.70416,
2573 /   19.0411 -7.70416,
2574 /   19.0142 -7.70416,
2575 /   18.9873 -7.70416,
2576 /   18.9603 -7.70416,
2577 /   18.9334 -7.70416,
2578 /   18.9064 -7.70416,
2579 /   18.8793 -7.70416,
2580 /   18.8523 -7.70416,
2581 /   18.8252 -7.70416,
2582 /   18.7981 -7.70416,
2583 /   18.7709 -7.70416,
2584 /   18.7437 -7.70416,
2585 /   18.7165 -7.70416,
2586 /   18.6893 -7.70416,
2587 /    18.662 -7.70416,
2588 /   18.6347 -7.70416,
2589 /   18.6074 -7.70416,
2590 /     18.58 -7.70416,
2591 /   18.5526 -7.70416,
2592 /   18.5252 -7.70416,
2593 /   18.4977 -7.70416,
2594 /   18.4702 -7.70416,
2595 /   18.4427 -7.70416,
2596 /   18.4152 -7.70416,
2597 /   18.3876 -7.70416,
2598 /     18.36 -7.70416,
2599 /   18.3323 -7.70416,
2600 /   18.3047 -7.70416,
2601 /    18.277 -7.70416,
2602 /   18.2493 -7.70416,
2603 /   18.2215 -7.70416,
2604 /   18.1937 -7.70416,
2605 /   18.1659 -7.70416,
2606 /    18.138 -7.70416,
2607 /   18.1102 -7.70416,
2608 /   18.0823 -7.70416,
2609 /   18.0543 -7.70416,
2610 /   18.0264 -7.70416,
2611 /   17.9984 -7.70416,
2612 /   17.9703 -7.70416,
2613 /   17.9423 -7.70416,
2614 /   17.9142 -7.70416,
2615 /   17.8861 -7.70416,
2616 /   17.8579 -7.70416,
2617 /   17.8297 -7.70416,
2618 /   17.8015 -7.70416,
2619 /   17.7733 -7.70416,
2620 /    17.745 -7.70416,
2621 /   17.7167 -7.70416,
2622 /   17.6884 -7.70416,
2623 /   17.6601 -7.70416,
2624 /   17.6317 -7.70416,
2625 /   17.6033 -7.70416,
